65,61.3,52.9,52.9
11.2,15.9,2.6,39.3
11.2,15.9,2.8,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,3,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.5,39.3
11.3,15.9,2.6,39.3
11.4,16,3,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.5,39.3
12.3,16.4,7.1,39.3
11.4,16,2.6,39.3
12.1,16.7,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.4,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.7,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.9,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.6,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.5,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.5,39.3
13.3,17.5,0.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.4,17.6,0.7,39.3
13.1,16.8,9.8,39.3
13.2,17.3,0.3,39.3
13.2,17.4,0.2,39.3
13.1,17.3,0.2,39.3
13.1,17.3,0.2,39.3
13.4,17.6,0.7,39.3
12.7,16.9,0.6,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.5,17.7,0.8,39.3
12.9,17,0.7,39.3
12.5,16.7,3.6,39.3
12.8,17,0.7,39.3
13,17.2,0.6,39.3
12.1,16.5,2.4,39.3
13,17.1,0.6,39.3
13.2,17.3,0.6,39.3
13.2,17.3,0.2,39.3
13.1,17.3,0.6,39.3
12.2,16.7,2.5,39.3
13.3,17.5,0.6,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.7,39.3
13.5,17.7,0.7,39.3
12.1,16.7,2.5,39.3
13.4,17.6,0.6,39.3
12.8,17,0.7,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.4,39.3
13.1,17.3,0.2,39.3
13.6,17.8,1.6,39.3
12.9,17.1,0.6,39.3
13.3,17.5,1,39.3
12.1,16.7,2.5,39.3
12.9,17,0.6,39.3
13.1,17.2,0.7,39.3
13.5,17.6,0.7,39.3
12.1,16.7,2.5,39.3
13,17.2,0.7,39.3
13.3,17.4,0.6,39.3
12.7,16.9,0.6,39.3
12.1,16.7,2.5,39.3
13.2,17.3,0.8,39.3
13.6,17.7,0.6,39.3
12.1,16.7,2.5,39.3
12.9,17.1,0.6,39.3
13.5,17.6,11.7,39.3
13.2,17.4,1.4,39.3
13.7,17.9,0.7,39.3
12.5,16.7,6,39.3
13.1,17.2,0.9,39.3
13.7,17.8,0.7,39.3
13.1,17.3,2.1,39.3
13.4,17.6,0.7,39.3
13.2,17.4,0.7,39.3
13.1,17.2,0.7,39.3
13.1,17.2,1.6,39.3
13.2,17.4,0.4,39.3
12.7,16.9,2.1,39.3
13.4,17.5,0.7,39.3
10.5,13.6,50.7,53.1
13.2,17.3,0.6,39.3
9.3,16.7,16.3,44.3
10.5,13.6,50.5,53.1
13.3,17.4,0.7,39.3
12.8,17,0.7,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.7,39.3
9.6,14.8,5.9,40
13.3,17.4,0.9,39.3
13,17.2,1.1,39.3
13.5,17.7,0.6,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.6,39.3
13.2,17.3,0.7,39.3
11.6,16.3,13.7,34.5
12.9,17,1.3,39.3
13.3,17.5,0.6,39.3
13.4,17.5,0.8,39.3
13.3,17.5,1.4,39.3
13.5,17.7,0.7,39.3
13,17.1,0.6,39.3
12.1,16.5,22,34.2
13.5,17.6,0.8,39.3
12.8,16.9,0.7,39.3
13.1,17.3,0.6,39.3
13.5,17.6,0.7,39.3
13.7,17.8,0.7,39.3
12.9,17.1,0.6,39.3
13.3,17.4,0.7,39.3
13.5,17.6,0.8,39.3
13.6,17.7,0.6,39.3
13.9,16.4,59.1,57.5
12.9,17.1,0.7,39.3
13.1,17.3,0.8,39.3
13.6,17.7,1.3,39.3
12.9,17,0.6,39.3
13.6,17.8,2.8,39.3
13,17.2,0.6,39.3
13.8,17.9,0.7,39.3
13,17.1,0.6,39.3
12.9,17.1,0.6,39.3
13.2,17.3,0.6,39.3
13.2,17.3,0.5,39.3
13.1,17.3,0.7,39.3
13.1,17.2,1.1,39.3
13.2,17.4,0.7,39.3
13.4,17.5,0.7,39.3
9.6,14.9,15.7,42.9
13.3,17.4,0.7,39.3
13.2,17.4,0.7,39.3
13.3,17.4,0.7,39.3
13.4,17.6,0.7,39.3
9.7,14.8,6.8,40
13.6,17.7,0.7,39.3
13.5,17.6,0.6,39.3
13.5,17.6,1.7,39.3
13.3,17.4,0.7,39.3
13.6,17.7,0.7,39.3
13,17.1,0.7,39.3
13.7,17.8,0.7,39.3
13.4,17.5,0.6,39.3
13.7,17.8,1,39.3
12.9,17,0.5,39.3
13.1,17.3,0.8,39.3
16.2,19.2,57.4,57.3
13.1,17.2,0.7,39.3
13.5,17.7,0.7,39.3
13.1,17.2,1.1,39.3
9.5,12.9,18.8,35.3
13.2,17.3,0.7,39.3
13,17.2,0.6,39.3
13.2,17.3,0.6,39.3
13.7,17.8,0.7,39.3
9.8,13.1,16.7,35.3
10.8,13.7,11,35.3
13.2,17.4,0.6,39.3
13.2,17.3,0.7,39.3
10,15.1,15.2,42.4
13.3,17.4,1.1,39.3
13,17.1,1.4,39.3
13.3,17.4,1.5,39.3
10.9,13.9,14.1,35.3
10.6,15.5,11,34.5
13.4,17.5,0.6,39.3
12.2,14.8,17,35.3
13.5,17.5,4.3,39.3
13.5,17.6,0.7,39.3
13.1,17.2,0.6,39.3
13.3,17.4,0.8,39.3
12.6,15,18.8,35.3
13.7,17.8,0.8,39.3
13.5,17.6,0.7,39.3
12,14.6,17.1,35.3
13.6,17.8,2.3,39.3
13.2,17.4,0.7,39.3
13.5,17.6,1.4,39.3
13.8,17.9,0.7,39.3
12,14.7,14.8,35.3
12.5,15.1,17.6,35.3
13.7,17.8,2.6,39.3
13.4,17.5,0.7,39.3
13.1,17.2,0.5,39.3
13.6,17.7,0.8,39.3
13.2,17.3,0.7,39.3
12.6,15.1,14.8,35.3
13.1,17.2,0.6,39.3
13.6,15.9,20.9,35.4
13.6,17.7,0.9,39.3
13.2,17.3,1,39.3
13.3,17.4,0.6,39.3
12.9,17,1,39.3
14,16.4,17.2,35.4
10,15.2,15.2,42.2
13,17.2,0.6,39.3
13.7,15.9,1.4,35.4
16.2,19.2,57.4,57.3
13.1,17.2,1.4,39.3
13.2,17.3,0.7,39.3
13.2,17.3,1.1,39.3
13,17.1,0.6,39.3
10.7,15.5,2.6,34.5
13.2,17.3,0.7,39.3
13.8,16,1.4,35.4
13.7,15.9,0.6,35.4
13.2,17.3,0.6,39.3
13.3,17.4,1.2,39.3
13.2,17.3,1,39.3
13.4,17.5,0.7,39.3
10.2,13.3,19.1,35.3
13.3,17.4,0.8,39.3
13.9,16.2,11.5,35.4
13.8,15.8,1.7,35.4
13.3,17.5,0.7,39.3
13.5,17.6,0.7,39.3
13.3,17.5,0.8,39.3
13.6,17.7,0.7,39.3
12,14.7,38.7,35.3
13.4,17.5,0.9,39.3
14,16.1,3.2,35.4
14.5,16.5,10.4,35.4
13.5,17.6,1.6,39.3
13.5,17.6,0.7,39.3
12.9,17,1.7,39.3
12.9,17,0.8,39.3
12.6,15.1,19.1,35.3
13.6,17.7,0.7,39.3
13.7,17.8,0.8,39.3
14.9,16.9,3.1,35.4
14.5,16.5,0.8,35.4
12.9,17,0.7,39.3
13,17.2,0.6,39.3
13,17.1,0.8,39.3
12.2,14.8,14.5,35.3
13.7,17.8,2.5,39.3
13.1,17.2,1,39.3
14.7,16.7,0.9,35.4
14.5,16.5,0.5,35.4
13.1,17.2,0.7,39.3
13.1,17.2,0.7,39.3
13.2,17.3,1,39.3
13.2,17.3,0.9,39.3
12.6,15.1,15.3,35.3
13.1,17.2,0.7,39.3
14.8,16.7,1.1,35.4
13.2,17.3,0.7,39.3
14.5,16.4,2.2,35.4
10.5,13.5,18.6,35.3
13.3,17.4,0.7,39.3
13.4,17.5,0.9,39.3
13.3,17.4,0.6,39.3
14.3,16.6,7.2,35.4
13.2,17.3,1.3,39.3
14.5,16.4,0.5,35.4
14.5,16.4,0.5,35.4
13.4,17.5,1.3,39.3
13.4,17.6,0.8,39.3
11.8,14.6,6.3,35.3
13.5,17.6,1.1,39.3
13.4,17.5,0.7,39.3
13.8,16,1.3,35.4
13.2,17.4,0.7,39.3
14.5,16.5,0.7,35.4
13.5,17.6,0.6,39.3
14.7,16.6,1.4,35.4
13.6,17.7,0.7,39.3
12.2,14.8,16,35.3
14.7,16.6,0.5,35.4
13.6,17.7,0.7,39.3
13.7,17.8,0.7,39.3
15.3,17.4,11.6,35.4
13.4,17.5,0.6,39.3
13.1,17.2,0.6,39.3
14.7,16.6,0.4,35.4
13,17.1,0.6,39.3
12.1,14.7,14.6,35.3
17.6,19.5,16.6,35.4
13.7,17.9,2.6,39.3
13.2,17.3,0.7,39.3
14,16,14.3,35.4
13.5,17.6,0.8,39.3
11.1,14.3,56.1,53.3
9.8,15.2,43.8,35.3
17.4,19.4,2.2,35.4
13.2,17.3,0.6,39.3
13.2,17.3,0.6,39.3
12.6,15.1,15.1,35.3
17.4,19.3,5.6,35.4
14.8,16.7,2.2,35.4
13.2,17.2,0.6,39.3
13.3,17.4,0.8,39.3
12.9,17,0.5,39.3
11.9,14.9,19.8,35.3
30.7,34.1,17.6,35.4
13.3,17.4,0.7,39.3
13.3,17.4,0.9,39.3
14.1,16.4,1.2,35.4
17.4,19.3,1.1,35.4
14.6,16.6,0.5,35.4
13.1,17.3,0.7,39.3
13.4,17.5,0.9,39.3
13.1,17.2,0.6,39.3
12,14.7,14.8,35.3
17.4,19.3,1.4,35.4
13.5,17.6,0.7,39.3
13.5,17.5,1.2,39.3
13.7,15.8,1.9,35.4
17.6,19.4,1.3,35.4
14.8,16.7,0.5,35.4
13.3,17.4,0.7,39.3
13.2,17.4,0.7,39.3
13.6,17.7,0.8,39.3
12,14.6,14.9,35.3
17.6,19.4,1.5,35.4
13.6,17.7,0.7,39.3
13.6,17.7,0.9,39.3
14,16,1.9,35.4
14.5,16.4,1,35.4
17,18.9,1,35.4
13.4,17.5,0.7,39.3
13.4,17.5,1.3,39.3
13.7,17.8,2.6,39.3
12.2,14.8,14.6,35.3
17,18.9,0.8,35.4
13.1,17.2,1.5,39.3
11.2,14.4,56.4,53.3
13.7,17.8,2.5,39.3
15.5,17.4,5.1,35.4
17.1,19,1.1,35.4
14.5,16.5,0.5,35.4
13.6,17.7,0.7,39.3
13.6,17.7,0.7,39.3
13.2,17.3,0.6,39.3
12.6,15.1,15,35.3
13.3,15.3,50.5,55.5
11.3,13.9,3,35.4
13.2,17.3,1.1,39.3
13.2,17.3,0.6,39.3
14.8,16.7,0.5,35.4
13,17.1,1,39.3
14.7,16.6,0.6,35.4
11.4,14,0.6,35.4
11.4,14,0.6,35.4
14.2,16.4,1.3,35.4
13.1,17.2,0.7,39.3
13.2,17.3,0.7,39.3
14.6,16.6,0.7,35.4
16.1,19.5,59.3,57.4
13.1,17.2,0.7,39.3
13.2,15.3,23.1,35.4
15.3,17.4,7.5,35.4
17.1,19.2,4.5,35.4
16.1,19.5,59.3,57.4
13.7,15.8,0.5,35.4
13.2,17.3,0.6,39.3
13.3,17.4,0.8,39.3
14.8,16.7,0.7,35.4
15.6,17.7,4.3,35.5
16,18.1,5.4,35.5
13.3,17.4,0.8,39.3
17.4,19.3,2.3,35.4
13.3,17.4,0.7,39.3
13.8,15.8,1.4,35.4
13.4,17.6,0.7,39.3
16.8,18.9,4.7,35.5
14.5,16.4,0.5,35.4
17.2,19.3,3.1,35.5
13.4,17.5,1.4,39.3
17.4,19.3,1,35.4
13.5,17.6,1,39.3
14.5,16.5,7.1,35.4
13.6,17.7,0.7,39.3
16.6,18.5,4,35.5
17.2,19.1,5.4,35.5
14.6,16.5,0.5,35.4
13.6,17.7,0.9,39.3
17,18.9,1.6,35.4
13.6,17.7,0.7,39.3
14.6,16.5,0.5,35.4
17.5,19.4,1.7,35.5
17.8,19.6,1.7,35.5
13,17.1,0.7,39.3
17.1,18.9,0.8,35.4
15.7,18.3,4.2,35.4
13.1,17.2,2.5,39.3
14.6,16.6,0.7,35.4
13.1,17.2,0.5,39.3
17.8,19.7,3,35.5
18.4,20.1,2.6,35.5
13.1,17.3,0.7,39.3
11.3,13.9,0.4,35.4
17.2,19.2,2.4,35.4
19.9,21.7,10.6,35.5
14.8,16.8,0.5,35.4
19.3,21.2,4.5,35.5
13.2,17.3,0.7,39.3
13.2,17.3,0.7,39.3
13.3,17.4,0.6,39.3
19.3,21.2,2,35.5
12,14.6,8.2,35.4
17.4,19.3,1.8,35.4
19.3,21.2,2.1,35.5
14.5,16.4,0.5,35.4
13.5,17.6,1,39.3
13.4,17.4,0.6,39.3
11.4,14.5,61.1,53.5
21.9,23.7,4.5,35.5
14.7,16.8,2.9,35.4
19.6,21.4,4.2,35.5
17.5,19.4,1.2,35.4
14.6,16.5,0.6,35.4
13.5,17.6,0.6,39.3
13.6,17.7,0.7,39.3
13.7,17.8,0.7,39.3
19.8,21.8,3,35.5
16.6,18.6,2.7,35.5
20,21.9,1.5,35.5
17,18.8,1.4,35.4
13.6,17.8,0.8,39.3
15.7,18.2,3.7,35.4
13.1,17.2,1.3,39.3
19.4,21.3,2.2,35.5
17,19,4,35.5
19.4,21.4,1.6,35.5
17.1,18.9,0.7,35.4
13.1,17.2,0.6,39.3
17.1,19.1,3.2,35.4
19.8,21.5,2.9,35.5
17.3,19.1,1.4,35.5
13.3,17.3,0.6,39.3
19.8,21.5,2.1,35.5
11.3,13.9,0.4,35.4
17.4,19.3,0.9,35.4
13.4,17.5,1,39.3
17.5,19.4,2.6,35.4
17.2,19.1,2,35.5
19.2,21,5.6,35.5
13.6,17.7,0.6,39.3
11.4,14,0.4,35.4
17.9,19.6,1.4,35.5
17.1,18.9,1.4,35.4
14.8,16.8,34.4,35.4
13.7,17.8,1.9,39.3
11.4,14.5,61.1,53.5
20.2,22,2.1,35.5
20.2,21.9,1.9,35.5
20.2,22,1.2,35.5
19.3,21.1,1.7,35.5
17.1,18.9,0.8,35.4
15.6,17.8,6.5,35.5
13.2,17.3,0.7,39.3
20.5,22.2,1.5,35.5
20.6,22.3,2,35.5
13.3,15.3,50.3,55.5
20.5,22.4,5.4,35.5
20.3,22,1.9,35.5
11.3,14,0.4,35.4
17.1,19.1,3.9,35.5
20.3,21.9,1.6,35.5
20.1,21.9,5.7,35.5
19.9,21.5,1.7,35.5
20.1,21.7,2.8,35.5
17.3,19.2,16.9,35.5
12.7,15,10.9,35.4
20.1,21.7,0.9,35.5
20.2,21.8,1.1,35.5
19.3,21.2,1.7,35.5
17.7,19.6,2.4,35.5
15.6,17.5,2.6,35.4
20.8,22,1.6,35.5
20.7,21.9,1.8,35.5
19.4,21.3,1.4,35.5
17.8,19.6,3.1,35.5
16.5,18.6,2.7,35.5
19.7,21.5,7,35.5
20.7,21.9,0.9,35.5
20.8,22,1.8,35.5
19.8,21.5,3,35.5
21,22.3,1.8,35.5
19.8,21.5,1.9,35.5
19.6,21.5,3.8,35.5
21,22.2,1.8,35.5
17.1,19.1,1.7,35.5
20.5,21.7,1.6,35.5
19.7,21.4,1.4,35.5
20.5,21.7,1.7,35.5
19.4,21.3,1.5,35.5
19.6,21.4,1.7,35.5
17.4,19.2,2.1,35.5
19.8,21.6,5.2,35.5
20.1,21.9,2.2,35.5
19.5,21.3,3.9,35.5
17.7,19.5,2.8,35.5
20.4,22.1,1.3,35.5
19.9,21.8,1.7,35.5
18.6,20.5,4.7,35.5
20.3,21.9,2.6,35.5
19.4,21.3,2.2,35.5
19.4,21.2,1.4,35.5
20.1,21.7,3.2,35.5
20,21.6,2.5,35.5
21.7,23.6,8,35.5
20.8,22,2.2,35.5
19.9,21.8,3.4,35.5
20.7,21.9,1.9,35.5
15,17.1,54.9,57.7
19.4,21.3,2.4,35.5
19.9,21.6,1.8,35.5
20,21.7,1.5,35.5
21,22.2,2,35.5
21.1,22.4,1.5,35.5
19.5,21.4,1.8,35.5
20.3,22.1,1.2,35.5
20.5,21.7,1.3,35.5
19.8,21.5,1.7,35.5
20.1,21.7,2.3,35.5
19.5,21.3,1.7,35.5
19.7,21.4,1.6,35.5
19.7,21.5,1.8,35.5
20.3,21.9,5.2,35.5
19.8,21.4,2.8,35.5
20.3,22.1,1.6,35.5
20.4,22.1,1.5,35.5
20.7,21.9,19.1,35.5
19.9,21.6,1.9,35.5
20.7,21.9,1.9,35.5
20.3,22,1.8,35.5
20.9,22.2,2.5,35.5
20.1,21.6,2.4,35.5
21.2,22.4,1.6,35.5
20.4,22,1.9,35.5
20.6,21.8,1.5,35.5
20.9,22.1,2.2,35.5
21.2,22.5,3.1,35.5
21.1,22.3,1.8,35.5
20.6,21.8,1.9,35.5
56.1,56.1,30.6,71.7
60.5,59.9,26.2,71.7
60.7,60,31.3,71.7
60.9,60.1,44.7,71.7
60.9,60.1,28.9,71.7
60.8,60.1,27.7,71.7
60.5,59.9,31.7,71.7
60.9,60.2,35.6,71.7
61.7,60.7,23,71.7
61.6,60.4,15.2,71.7
62,61.3,32.1,71.7
61.1,60.6,29.7,71.7
60.9,60.4,10.8,71.7
60.7,60.2,10.5,71.7
61.3,61.9,33.1,71.7
61.1,61.6,16.8,71.7
61.4,61.9,26.6,71.7
61.2,62.3,33.1,71.7
61.8,62.9,31.8,71.7
61.5,62.5,32.7,71.7
63.8,65.8,37.3,71.7
62.8,65.9,36.4,71.7
62.6,65.6,17.2,71.7
62.6,65.6,15.6,71.7
62.6,65.6,16.4,71.7
63.3,65.8,31.1,71.7
63.5,66,32.4,71.7
63.1,65.6,43.8,71.7
63.9,66.3,38.1,71.7
63.4,66.4,30.2,71.7
63.6,66.4,32.5,71.7
63.5,66.3,20.5,71.7
63.5,66.4,21.3,71.7
63.5,66.4,15.4,71.7
64.7,67.6,24.8,71.7
64.8,67.5,18,71.7
65.1,67.6,24.8,71.7
65.5,68.3,48.4,71.7
65.2,67.7,19.9,71.7
64.7,67.3,15.5,71.7
64.9,67.7,17.5,71.7
65.2,67.5,43.8,71.7
64.7,67.3,45.1,71.7
64.9,67.4,48.5,71.7
65,67.6,14.7,71.7
65.2,67.7,14.8,71.7
